underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^SPX,2023-08-25,SPXW,2023-11-30,4415.000,P,0.0000,0.0000,0.0000,0.0000,0,27,108.5000,8,109.3000,4413.3200,4414.4900,0.0000,4413.9050,0.1463,-0.4280,0.0012,-0.6566,8.9086,-5.2939,18,112.0000,8,113.2000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4420.000,C,134.2300,139.9700,134.2300,139.9700,3,18,153.1000,10,155.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1456,0.5674,0.0012,-0.6487,8.9303,6.2342,7,149.6000,7,150.9000,4404.6300,4405.8600,136.1433,27,
^SPX,2023-08-25,SPXW,2023-11-30,4420.000,P,130.7700,130.7700,126.0000,126.0000,2,29,110.1000,29,111.4000,4413.3200,4414.4900,0.0000,4413.9050,0.1456,-0.4337,0.0012,-0.6548,8.9303,-5.3653,8,113.7000,8,114.9000,4404.6300,4405.8600,128.3850,51,
^SPX,2023-08-25,SPXW,2023-11-30,4425.000,C,131.2300,151.0000,131.2300,151.0000,3,7,150.5000,7,151.3000,4413.3200,4414.4900,0.0000,4413.9050,0.1448,0.5617,0.0012,-0.6471,8.9502,6.1762,7,146.4000,7,147.7000,4404.6300,4405.8600,137.8200,81,
^SPX,2023-08-25,SPXW,2023-11-30,4425.000,P,0.0000,0.0000,0.0000,0.0000,0,36,111.8000,8,112.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1449,-0.4394,0.0012,-0.6531,8.9503,-5.4372,8,115.4000,8,116.6000,4404.6300,4405.8600,0.0000,52,
^SPX,2023-08-25,SPXW,2023-11-30,4430.000,C,0.0000,0.0000,0.0000,0.0000,0,25,147.1000,10,148.3000,4413.3200,4414.4900,0.0000,4413.9050,0.1439,0.5559,0.0012,-0.6449,8.9685,6.1182,7,143.3000,7,144.5000,4404.6300,4405.8600,0.0000,98,
^SPX,2023-08-25,SPXW,2023-11-30,4430.000,P,0.0000,0.0000,0.0000,0.0000,0,28,113.5000,28,114.8000,4413.3200,4414.4900,0.0000,4413.9050,0.1443,-0.4453,0.0012,-0.6516,8.9687,-5.5098,7,117.2000,7,118.4000,4404.6300,4405.8600,0.0000,14,
^SPX,2023-08-25,SPXW,2023-11-30,4435.000,C,0.0000,0.0000,0.0000,0.0000,0,7,144.1000,7,144.9000,4413.3200,4414.4900,0.0000,4413.9050,0.1439,0.5499,0.0012,-0.6463,8.9854,6.0562,7,140.1000,15,141.3000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4435.000,P,0.0000,0.0000,0.0000,0.0000,0,26,115.3000,8,116.1000,4413.3200,4414.4900,0.0000,4413.9050,0.1436,-0.4511,0.0012,-0.6495,8.9853,-5.5825,7,118.9000,7,120.1000,4404.6300,4405.8600,0.0000,8,
^SPX,2023-08-25,SPXW,2023-11-30,4440.000,C,138.1000,138.1000,138.1000,138.1000,1,7,141.0000,7,141.8000,4413.3200,4414.4900,0.0000,4413.9050,0.1427,0.5441,0.0012,-0.6428,9.0002,5.9975,7,137.0000,7,138.2000,4404.6300,4405.8600,138.1000,23,
^SPX,2023-08-25,SPXW,2023-11-30,4440.000,P,0.0000,0.0000,0.0000,0.0000,0,26,117.1000,8,117.9000,4413.3200,4414.4900,0.0000,4413.9050,0.1422,-0.4570,0.0012,-0.6437,9.0001,-5.6531,7,120.8000,7,122.0000,4404.6300,4405.8600,0.0000,39,
^SPX,2023-08-25,SPXW,2023-11-30,4445.000,C,0.0000,0.0000,0.0000,0.0000,0,22,137.8000,7,138.7000,4413.3200,4414.4900,0.0000,4413.9050,0.1416,0.5381,0.0012,-0.6390,9.0134,5.9376,7,134.0000,7,135.2000,4404.6300,4405.8600,0.0000,1,
^SPX,2023-08-25,SPXW,2023-11-30,4445.000,P,0.0000,0.0000,0.0000,0.0000,0,24,118.9000,7,119.7000,4413.3200,4414.4900,0.0000,4413.9050,0.1423,-0.4631,0.0012,-0.6451,9.0134,-5.7306,16,122.6000,7,123.8000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4450.000,C,110.7000,135.6000,110.7000,135.5200,43,22,134.8000,7,135.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1425,0.5320,0.0012,-0.6443,9.0249,5.8707,7,130.9000,14,132.0000,4404.6300,4405.8600,133.8121,351,
^SPX,2023-08-25,SPXW,2023-11-30,4450.000,P,0.0000,0.0000,0.0000,0.0000,0,24,120.7000,7,121.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1417,-0.4691,0.0012,-0.6429,9.0249,-5.8065,16,124.5000,7,125.7000,4404.6300,4405.8600,0.0000,1407,
^SPX,2023-08-25,SPXW,2023-11-30,4455.000,C,0.0000,0.0000,0.0000,0.0000,0,7,131.7000,7,132.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1417,0.5259,0.0012,-0.6419,9.0344,5.8075,7,127.9000,14,129.0000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4455.000,P,0.0000,0.0000,0.0000,0.0000,0,24,122.6000,7,123.4000,4413.3200,4414.4900,0.0000,4413.9050,0.1419,-0.4752,0.0012,-0.6441,9.0344,-5.8854,7,126.4000,7,127.6000,4404.6300,4405.8600,0.0000,3,
^SPX,2023-08-25,SPXW,2023-11-30,4460.000,C,116.1500,116.1500,116.1500,116.1500,1,7,128.7000,7,129.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1412,0.5198,0.0012,-0.6404,9.0420,5.7425,23,124.9000,7,126.1000,4404.6300,4405.8600,116.1500,80,
^SPX,2023-08-25,SPXW,2023-11-30,4460.000,P,0.0000,0.0000,0.0000,0.0000,0,24,124.5000,7,125.3000,4413.3200,4414.4900,0.0000,4413.9050,0.1413,-0.4813,0.0012,-0.6413,9.0420,-5.9632,23,128.3000,7,129.6000,4404.6300,4405.8600,0.0000,33,
^SPX,2023-08-25,SPXW,2023-11-30,4465.000,C,0.0000,0.0000,0.0000,0.0000,0,7,125.7000,7,126.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1404,0.5136,0.0013,-0.6377,9.0476,5.6771,7,122.0000,7,123.2000,4404.6300,4405.8600,0.0000,1,
^SPX,2023-08-25,SPXW,2023-11-30,4465.000,P,0.0000,0.0000,0.0000,0.0000,0,24,126.4000,7,127.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1396,-0.4876,0.0013,-0.6340,9.0477,-6.0408,16,130.3000,7,131.5000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4470.000,C,119.1000,119.1000,119.1000,119.1000,7,23,122.7000,7,123.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1382,0.5071,0.0013,-0.6281,9.0512,5.6116,24,119.0000,7,120.3000,4404.6300,4405.8600,119.1000,30,
^SPX,2023-08-25,SPXW,2023-11-30,4470.000,P,0.0000,0.0000,0.0000,0.0000,0,23,128.4000,7,129.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1400,-0.4937,0.0013,-0.6355,9.0511,-6.1214,23,132.3000,7,133.5000,4404.6300,4405.8600,0.0000,28,
^SPX,2023-08-25,SPXW,2023-11-30,4475.000,C,0.0000,0.0000,0.0000,0.0000,0,7,119.8000,7,120.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1378,0.5008,0.0013,-0.6270,9.0526,5.5441,7,116.2000,7,117.4000,4404.6300,4405.8600,0.0000,111,
^SPX,2023-08-25,SPXW,2023-11-30,4475.000,P,151.2400,151.2400,151.2400,151.2400,10,23,130.4000,7,131.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1391,-0.5000,0.0013,-0.6310,9.0526,-6.2012,7,134.4000,7,135.6000,4404.6300,4405.8600,151.2400,236,
^SPX,2023-08-25,SPXW,2023-11-30,4480.000,C,0.0000,0.0000,0.0000,0.0000,0,7,116.9000,7,117.7000,4413.3200,4414.4900,0.0000,4413.9050,0.1371,0.4944,0.0013,-0.6240,9.0518,5.4765,24,113.3000,7,114.5000,4404.6300,4405.8600,0.0000,61,
^SPX,2023-08-25,SPXW,2023-11-30,4480.000,P,153.4900,153.4900,153.4900,153.4900,10,23,132.4000,7,133.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1368,-0.5068,0.0013,-0.6202,9.0518,-6.2821,7,136.5000,7,137.7000,4404.6300,4405.8600,153.4900,31,
^SPX,2023-08-25,SPXW,2023-11-30,4485.000,C,93.9100,93.9100,93.9100,93.9100,1,7,114.0000,7,114.9000,4413.3200,4414.4900,0.0000,4413.9050,0.1366,0.4880,0.0013,-0.6217,9.0489,5.4089,24,110.5000,7,111.7000,4404.6300,4405.8600,93.9100,3,
^SPX,2023-08-25,SPXW,2023-11-30,4485.000,P,0.0000,0.0000,0.0000,0.0000,0,23,134.5000,7,135.3000,4413.3200,4414.4900,0.0000,4413.9050,0.1372,-0.5129,0.0013,-0.6215,9.0491,-6.3620,7,138.6000,7,139.8000,4404.6300,4405.8600,0.0000,6,
^SPX,2023-08-25,SPXW,2023-11-30,4490.000,C,0.0000,0.0000,0.0000,0.0000,0,7,111.2000,7,112.0000,4413.3200,4414.4900,0.0000,4413.9050,0.1358,0.4815,0.0013,-0.6178,9.0438,5.3409,25,107.7000,7,108.9000,4404.6300,4405.8600,0.0000,33,
^SPX,2023-08-25,SPXW,2023-11-30,4490.000,P,166.6100,166.6100,166.6100,166.6100,1,22,136.6000,7,137.4000,4413.3200,4414.4900,0.0000,4413.9050,0.1356,-0.5197,0.0013,-0.6132,9.0437,-6.4443,22,140.7000,7,141.9000,4404.6300,4405.8600,166.6100,40,
^SPX,2023-08-25,SPXW,2023-11-30,4495.000,C,100.0300,100.0300,100.0300,100.0300,3,7,108.4000,7,109.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1362,0.4753,0.0013,-0.6194,9.0369,5.2746,25,105.0000,7,106.2000,4404.6300,4405.8600,100.0300,2,
^SPX,2023-08-25,SPXW,2023-11-30,4495.000,P,0.0000,0.0000,0.0000,0.0000,0,15,138.8000,7,139.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1359,-0.5259,0.0013,-0.6135,9.0368,-6.5240,22,142.9000,7,144.1000,4404.6300,4405.8600,0.0000,6,
^SPX,2023-08-25,SPXW,2023-11-30,4500.000,C,105.3000,105.8700,87.8800,105.8700,3,22,105.7000,25,106.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1344,0.4683,0.0013,-0.6111,9.0266,5.2031,26,102.3000,16,103.3000,4404.6300,4405.8600,99.6833,351,
^SPX,2023-08-25,SPXW,2023-11-30,4500.000,P,154.3800,171.6600,140.7000,146.7500,44,22,140.9000,14,141.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1350,-0.5326,0.0013,-0.6083,9.0270,-6.6067,30,145.1000,7,146.3000,4404.6300,4405.8600,144.5873,496,
^SPX,2023-08-25,SPXW,2023-11-30,4505.000,C,0.0000,0.0000,0.0000,0.0000,0,8,103.0000,8,103.8000,4413.3200,4414.4900,0.0000,4413.9050,0.1340,0.4618,0.0013,-0.6087,9.0146,5.1336,18,99.7000,8,100.8000,4404.6300,4405.8600,0.0000,11,
^SPX,2023-08-25,SPXW,2023-11-30,4505.000,P,0.0000,0.0000,0.0000,0.0000,0,22,143.1000,7,143.9000,4413.3200,4414.4900,0.0000,4413.9050,0.1346,-0.5391,0.0013,-0.6051,9.0151,-6.6892,7,147.4000,7,148.6000,4404.6300,4405.8600,0.0000,9,
^SPX,2023-08-25,SPXW,2023-11-30,4510.000,C,83.1300,83.1300,83.1300,83.1300,1,8,100.3000,8,101.1000,4413.3200,4414.4900,0.0000,4413.9050,0.1335,0.4551,0.0013,-0.6052,8.9998,5.0623,27,97.0000,8,98.2000,4404.6300,4405.8600,83.1300,29,
^SPX,2023-08-25,SPXW,2023-11-30,4510.000,P,0.0000,0.0000,0.0000,0.0000,0,22,145.4000,7,146.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1341,-0.5456,0.0013,-0.6015,9.0007,-6.7727,7,149.7000,7,150.9000,4404.6300,4405.8600,0.0000,12,
^SPX,2023-08-25,SPXW,2023-11-30,4515.000,C,89.9000,89.9000,89.9000,89.9000,3,8,97.7000,8,98.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1329,0.4484,0.0013,-0.6017,8.9825,4.9900,19,94.5000,8,95.6000,4404.6300,4405.8600,89.9000,15,
^SPX,2023-08-25,SPXW,2023-11-30,4515.000,P,0.0000,0.0000,0.0000,0.0000,0,7,147.6000,7,148.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1334,-0.5524,0.0013,-0.5963,8.9832,-6.8589,7,152.0000,7,153.2000,4404.6300,4405.8600,0.0000,4,
^SPX,2023-08-25,SPXW,2023-11-30,4520.000,C,87.4000,87.4000,87.4000,87.4000,3,8,95.0000,8,95.8000,4413.3200,4414.4900,0.0000,4413.9050,0.1322,0.4417,0.0013,-0.5975,8.9623,4.9164,19,91.9000,8,93.0000,4404.6300,4405.8600,87.4000,11,
^SPX,2023-08-25,SPXW,2023-11-30,4520.000,P,0.0000,0.0000,0.0000,0.0000,0,10,148.9000,17,151.4000,4413.3200,4414.4900,0.0000,4413.9050,0.1328,-0.5591,0.0013,-0.5918,8.9633,-6.9449,7,154.4000,7,155.6000,4404.6300,4405.8600,0.0000,17,
^SPX,2023-08-25,SPXW,2023-11-30,4525.000,C,85.0000,92.4000,85.0000,92.4000,8,8,92.5000,8,93.3000,4413.3200,4414.4900,0.0000,4413.9050,0.1316,0.4349,0.0013,-0.5935,8.9395,4.8425,20,89.4000,8,90.5000,4404.6300,4405.8600,89.2200,71,
^SPX,2023-08-25,SPXW,2023-11-30,4525.000,P,0.0000,0.0000,0.0000,0.0000,0,7,152.3000,7,153.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1312,-0.5665,0.0013,-0.5825,8.9385,-7.0373,7,156.8000,7,158.0000,4404.6300,4405.8600,0.0000,99,
^SPX,2023-08-25,SPXW,2023-11-30,4530.000,C,82.7000,82.7000,82.7000,82.7000,3,30,89.9000,30,91.0000,4413.3200,4414.4900,0.0000,4413.9050,0.1311,0.4281,0.0013,-0.5894,8.9144,4.7688,20,87.0000,8,88.0000,4404.6300,4405.8600,82.7000,100,
^SPX,2023-08-25,SPXW,2023-11-30,4530.000,P,167.8500,167.8500,167.8500,167.8500,3,10,153.7000,17,156.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1317,-0.5726,0.0013,-0.5825,8.9161,-7.1179,7,159.2000,7,160.5000,4404.6300,4405.8600,167.8500,49,
^SPX,2023-08-25,SPXW,2023-11-30,4535.000,C,0.0000,0.0000,0.0000,0.0000,0,8,87.5000,19,88.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1301,0.4209,0.0013,-0.5830,8.8854,4.6923,21,84.5000,19,85.4000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4535.000,P,0.0000,0.0000,0.0000,0.0000,0,7,157.2000,7,158.0000,4413.3200,4414.4900,0.0000,4413.9050,0.1310,-0.5794,0.0013,-0.5769,8.8884,-7.2053,6,161.7000,6,163.0000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4540.000,C,0.0000,0.0000,0.0000,0.0000,0,30,84.9000,30,86.1000,4413.3200,4414.4900,0.0000,4413.9050,0.1299,0.4144,0.0013,-0.5806,8.8568,4.6219,21,82.2000,10,83.2000,4404.6300,4405.8600,0.0000,83,
^SPX,2023-08-25,SPXW,2023-11-30,4540.000,P,0.0000,0.0000,0.0000,0.0000,0,10,158.6000,17,161.1000,4413.3200,4414.4900,0.0000,4413.9050,0.1305,-0.5862,0.0013,-0.5719,8.8589,-7.2910,6,164.3000,6,165.5000,4404.6300,4405.8600,0.0000,23,
^SPX,2023-08-25,SPXW,2023-11-30,4545.000,C,0.0000,0.0000,0.0000,0.0000,0,8,82.6000,8,83.4000,4413.3200,4414.4900,0.0000,4413.9050,0.1293,0.4076,0.0013,-0.5759,8.8245,4.5486,21,79.8000,10,80.8000,4404.6300,4405.8600,0.0000,2,
^SPX,2023-08-25,SPXW,2023-11-30,4545.000,P,0.0000,0.0000,0.0000,0.0000,0,6,162.2000,6,163.0000,4413.3200,4414.4900,0.0000,4413.9050,0.1299,-0.5931,0.0013,-0.5664,8.8266,-7.3775,6,166.8000,6,168.1000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4550.000,C,69.7500,80.8000,69.7500,80.8000,41,10,80.3000,32,81.0000,4413.3200,4414.4900,0.0000,4413.9050,0.1286,0.4005,0.0013,-0.5700,8.7885,4.4731,22,77.5000,18,78.3000,4404.6300,4405.8600,70.5100,1437,
^SPX,2023-08-25,SPXW,2023-11-30,4550.000,P,198.1700,198.1700,166.0500,166.0500,5,6,164.7000,6,165.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1293,-0.5999,0.0013,-0.5611,8.7922,-7.4636,6,169.5000,6,170.7000,4404.6300,4405.8600,182.8740,333,
^SPX,2023-08-25,SPXW,2023-11-30,4555.000,C,0.0000,0.0000,0.0000,0.0000,0,42,77.9000,10,78.7000,4413.3200,4414.4900,0.0000,4413.9050,0.1284,0.3939,0.0013,-0.5668,8.7526,4.4021,22,75.2000,10,76.2000,4404.6300,4405.8600,0.0000,1,
^SPX,2023-08-25,SPXW,2023-11-30,4555.000,P,0.0000,0.0000,0.0000,0.0000,0,6,167.3000,6,168.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1287,-0.6069,0.0013,-0.5550,8.7545,-7.5513,6,172.1000,6,173.3000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4560.000,C,72.4500,72.5100,69.3000,69.3000,5,32,75.6000,32,76.7000,4413.3200,4414.4900,0.0000,4413.9050,0.1277,0.3868,0.0013,-0.5610,8.7112,4.3257,23,73.0000,10,74.0000,4404.6300,4405.8600,70.5720,68,
^SPX,2023-08-25,SPXW,2023-11-30,4560.000,P,0.0000,0.0000,0.0000,0.0000,0,36,168.2000,7,171.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1283,-0.6136,0.0013,-0.5498,8.7149,-7.6382,6,174.8000,6,176.0000,4404.6300,4405.8600,0.0000,1386,
^SPX,2023-08-25,SPXW,2023-11-30,4565.000,C,67.2000,67.2000,67.2000,67.2000,3,10,73.4000,10,74.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1272,0.3800,0.0013,-0.5560,8.6677,4.2500,23,70.8000,11,71.8000,4404.6300,4405.8600,67.2000,13,
^SPX,2023-08-25,SPXW,2023-11-30,4565.000,P,0.0000,0.0000,0.0000,0.0000,0,6,172.7000,6,173.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1276,-0.6207,0.0013,-0.5433,8.6709,-7.7282,5,177.6000,5,178.7000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4570.000,C,0.0000,0.0000,0.0000,0.0000,0,33,71.1000,33,72.3000,4413.3200,4414.4900,0.0000,4413.9050,0.1266,0.3730,0.0013,-0.5505,8.6208,4.1732,24,68.7000,11,69.7000,4404.6300,4405.8600,0.0000,151,
^SPX,2023-08-25,SPXW,2023-11-30,4570.000,P,0.0000,0.0000,0.0000,0.0000,0,75,173.5000,6,176.9000,4413.3200,4414.4900,0.0000,4413.9050,0.1270,-0.6276,0.0013,-0.5370,8.6241,-7.8183,5,180.3000,5,181.5000,4404.6300,4405.8600,0.0000,26,
^SPX,2023-08-25,SPXW,2023-11-30,4575.000,C,0.0000,0.0000,0.0000,0.0000,0,11,69.1000,11,69.8000,4413.3200,4414.4900,0.0000,4413.9050,0.1262,0.3662,0.0013,-0.5456,8.5721,4.0977,24,66.6000,11,67.6000,4404.6300,4405.8600,0.0000,159,
^SPX,2023-08-25,SPXW,2023-11-30,4575.000,P,180.3000,180.3000,180.3000,180.3000,5,41,176.3000,6,179.7000,4413.3200,4414.4900,0.0000,4413.9050,0.1266,-0.6344,0.0013,-0.5312,8.5755,-7.9071,5,183.2000,5,184.4000,4404.6300,4405.8600,180.3000,100,
^SPX,2023-08-25,SPXW,2023-11-30,4580.000,C,0.0000,0.0000,0.0000,0.0000,0,11,67.0000,11,67.7000,4413.3200,4414.4900,0.0000,4413.9050,0.1263,0.3601,0.0013,-0.5429,8.5254,4.0287,25,64.5000,11,65.5000,4404.6300,4405.8600,0.0000,35,
^SPX,2023-08-25,SPXW,2023-11-30,4580.000,P,0.0000,0.0000,0.0000,0.0000,0,5,181.0000,5,181.8000,4413.3200,4414.4900,0.0000,4413.9050,0.1260,-0.6413,0.0013,-0.5247,8.5232,-7.9969,5,186.0000,5,187.2000,4404.6300,4405.8600,0.0000,51,
^SPX,2023-08-25,SPXW,2023-11-30,4585.000,C,52.5500,52.5500,52.5500,52.5500,10,11,64.9000,11,65.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1249,0.3520,0.0013,-0.5328,8.4622,3.9418,25,62.5000,12,63.5000,4404.6300,4405.8600,52.5500,20,
^SPX,2023-08-25,SPXW,2023-11-30,4585.000,P,0.0000,0.0000,0.0000,0.0000,0,5,183.8000,5,184.7000,4413.3200,4414.4900,0.0000,4413.9050,0.1256,-0.6482,0.0013,-0.5185,8.4693,-8.0851,5,188.9000,5,190.1000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4590.000,C,0.0000,0.0000,0.0000,0.0000,0,11,62.9000,11,63.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1245,0.3453,0.0013,-0.5276,8.4068,3.8685,26,60.6000,12,61.5000,4404.6300,4405.8600,0.0000,53,
^SPX,2023-08-25,SPXW,2023-11-30,4590.000,P,0.0000,0.0000,0.0000,0.0000,0,5,186.7000,5,187.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1250,-0.6552,0.0013,-0.5115,8.4121,-8.1742,4,191.9000,4,193.1000,4404.6300,4405.8600,0.0000,14,
^SPX,2023-08-25,SPXW,2023-11-30,4595.000,C,55.2800,60.6000,55.2800,60.6000,29,12,60.9000,12,61.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1241,0.3384,0.0013,-0.5217,8.3481,3.7943,27,58.6000,12,59.6000,4404.6300,4405.8600,60.0497,2,
^SPX,2023-08-25,SPXW,2023-11-30,4595.000,P,0.0000,0.0000,0.0000,0.0000,0,4,189.7000,4,190.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1245,-0.6620,0.0013,-0.5048,8.3535,-8.2618,4,194.9000,4,196.1000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4600.000,C,57.9000,59.1700,56.6700,57.4200,9,108,58.9000,23,59.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1234,0.3313,0.0013,-0.5146,8.2841,3.7167,27,56.8000,22,57.5000,4404.6300,4405.8600,57.4244,577,
^SPX,2023-08-25,SPXW,2023-11-30,4600.000,P,229.2200,229.2200,205.2400,205.2400,4,80,190.5000,6,194.3000,4413.3200,4414.4900,0.0000,4413.9050,0.1240,-0.6689,0.0013,-0.4980,8.2927,-8.3491,3,196.2000,2,201.3000,4404.6300,4405.8600,217.2300,398,
^SPX,2023-08-25,SPXW,2023-11-30,4605.000,C,0.0000,0.0000,0.0000,0.0000,0,49,57.0000,12,57.8000,4413.3200,4414.4900,0.0000,4413.9050,0.1237,0.3257,0.0013,-0.5127,8.2318,3.6548,28,54.9000,13,55.8000,4404.6300,4405.8600,0.0000,3,
^SPX,2023-08-25,SPXW,2023-11-30,4605.000,P,0.0000,0.0000,0.0000,0.0000,0,100,193.4000,100,199.3000,4413.3200,4414.4900,0.0000,4413.9050,0.1236,-0.6757,0.0013,-0.4912,8.2295,-8.4366,3,199.2000,8,208.4000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4610.000,C,0.0000,0.0000,0.0000,0.0000,0,13,55.2000,13,55.9000,4413.3200,4414.4900,0.0000,4413.9050,0.1233,0.3190,0.0013,-0.5067,8.1667,3.5810,29,53.1000,13,54.0000,4404.6300,4405.8600,0.0000,101,
^SPX,2023-08-25,SPXW,2023-11-30,4610.000,P,0.0000,0.0000,0.0000,0.0000,0,100,196.4000,3,200.8000,4413.3200,4414.4900,0.0000,4413.9050,0.1232,-0.6823,0.0013,-0.4846,8.1645,-8.5233,3,202.3000,1,212.8000,4404.6300,4405.8600,0.0000,104,
^SPX,2023-08-25,SPXW,2023-11-30,4615.000,C,0.0000,0.0000,0.0000,0.0000,0,51,53.3000,22,54.0000,4413.3200,4414.4900,0.0000,4413.9050,0.1226,0.3118,0.0013,-0.4990,8.0937,3.5016,30,51.4000,23,52.1000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4615.000,P,0.0000,0.0000,0.0000,0.0000,0,100,199.5000,100,205.8000,4413.3200,4414.4900,0.0000,4413.9050,0.1228,-0.6890,0.0013,-0.4776,8.0959,-8.6114,3,205.5000,1,216.0000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4620.000,C,44.7000,44.7000,44.7000,44.7000,1,13,51.6000,13,52.3000,4413.3200,4414.4900,0.0000,4413.9050,0.1224,0.3054,0.0013,-0.4936,8.0249,3.4297,30,49.6000,14,50.5000,4404.6300,4405.8600,44.7000,19,
^SPX,2023-08-25,SPXW,2023-11-30,4620.000,P,0.0000,0.0000,0.0000,0.0000,0,100,202.6000,3,207.1000,4413.3200,4414.4900,0.0000,4413.9050,0.1223,-0.6958,0.0013,-0.4703,8.0235,-8.7003,3,208.7000,1,213.9000,4404.6300,4405.8600,0.0000,56,
^SPX,2023-08-25,SPXW,2023-11-30,4625.000,C,49.9500,49.9500,49.9500,49.9500,2,54,49.8000,14,50.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1219,0.2987,0.0013,-0.4868,7.9495,3.3540,31,48.0000,14,48.8000,4404.6300,4405.8600,49.9500,53,
^SPX,2023-08-25,SPXW,2023-11-30,4625.000,P,0.0000,0.0000,0.0000,0.0000,0,100,205.8000,3,210.3000,4413.3200,4414.4900,0.0000,4413.9050,0.1218,-0.7025,0.0013,-0.4630,7.9484,-8.7886,3,211.9000,1,227.0000,4404.6300,4405.8600,0.0000,30,
^SPX,2023-08-25,SPXW,2023-11-30,4630.000,C,0.0000,0.0000,0.0000,0.0000,0,14,48.2000,14,48.9000,4413.3200,4414.4900,0.0000,4413.9050,0.1214,0.2920,0.0012,-0.4800,7.8719,3.2794,32,46.3000,14,47.2000,4404.6300,4405.8600,0.0000,33,
^SPX,2023-08-25,SPXW,2023-11-30,4630.000,P,0.0000,0.0000,0.0000,0.0000,0,100,209.0000,3,213.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1213,-0.7094,0.0012,-0.4549,7.8687,-8.8784,3,215.2000,1,220.5000,4404.6300,4405.8600,0.0000,41,
^SPX,2023-08-25,SPXW,2023-11-30,4635.000,C,0.0000,0.0000,0.0000,0.0000,0,56,46.5000,38,47.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1209,0.2851,0.0012,-0.4725,7.7899,3.2037,33,44.7000,25,45.5000,4404.6300,4405.8600,0.0000,0,
